periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20232;SB11202340610146;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;181220000014;181220000014;81;81220;721613;ARAUCA;MIXTO;SABATINA;CRAVO NORTE;OFICIAL;IE JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;1;A1;2;1;1;S;81;81001;81;81220;;;ARAUCA;ARAUCA;N;;05/05/1992;F;26;Menos de 10 horas;;ARAUCA;CRAVO NORTE;COLOMBIA;2;;COLOMBIA;N;0;Si, en efectivo;;;;Dos;;;;;3 a 4;Igual;No;No;No;No;;No;No;;No sabe;No aplica;10;6;48;12;3;10;37;180;49;41;29;33
20232;SB11202340398894;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181736001467;181736001467;81;81736;78089;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA JOSE EUSTASIO RIVERA;JOSE EUSTASIO RIVERA;S;2;A-;3;3;2;S;81;81736;81;81736;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;24/09/2006;M;11;0;47.12241;SARAVENA;SARAVENA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;No;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);50;45;39;47;59;29;49;245;46;53;54;41
20232;SB11202340226381;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;381001002957;381001002957;81;81001;134684;ARAUCA;MIXTO;COMPLETA;ARAUCA;NO OFICIAL;COLEGIO COMFIAR;COLEGIO COMFIAR;S;3;A1;3;3;3;S;81;81001;81;81001;30 minutos o menos;30 minutos o menos;ARAUCA;ARAUCA;N;;16/06/2006;M;11;0;45.5299;ARAUCA;ARAUCA;COLOMBIA;3;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);86;84;47;72;87;89;62;309;48;60;66;64
20232;SB11202340104177;ESTUDIANTE;TI;URBANO;;A;;381794800093;381794800093;81;81794;731067;ARAUCA;MIXTO;COMPLETA;TAME;NO OFICIAL;CORPORACION EDUCATIVA APRENDER  CORPOAPRENDER ;CORPORACION EDUCATIVA APRENDER  CORPOAPRENDER  - SEDE PRINCIPAL;S;1;A1;2;2;1;S;81;81794;81;81794;Entre 30 y 60 minutos;Entre 1 y 2 horas;ARAUCA;ARAUCA;N;;23/09/2006;M;11;Entre 11 y 20 horas;58.012592;TAME;TAME;COLOMBIA;3;3;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Uno;Educación profesional completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;1 a 2;Igual;No;Si;No;Si;Si;Si;Si;No;Pensionado;Es agricultor, pesquero o jornalero;19;18;62;24;23;10;40;205;53;45;42;33
20232;SB11202340554969;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181001000599;181001001196;81;81001;779108;ARAUCA;MIXTO;TARDE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;JUAN FRANCISCO LARA;N;1;A-;2;2;2;S;81;81001;81;81001;Más de 3 horas;No leo por entretenimiento;ARAUCA;ARAUCA;N;;28/08/2006;F;11;0;48.264309;ARAUCA;ARAUCA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;;Igual;No;Si;No;Si;Si;Si;No;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);12;17;7;5;26;48;37;202;34;36;44;47
20232;SB11202340350553;ESTUDIANTE;CC;RURAL;N;A;TÉCNICO;281794004683;281794004683;81;81794;149385;ARAUCA;MIXTO;SABATINA;TAME;OFICIAL;INSTITUCION EDUCATIVA DE PROMOCION AGROPECUARIA;INSTITUTO DE PROMOCION  AGROPECUARIA;S;2;A-;3;3;2;S;81;81001;81;81794;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;11/09/2004;M;26;Entre 21 y 30 horas;37.260029;ARAUCA;TAME;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;Todos o casi todos los días;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;Si;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;52;55;42;66;50;52;50;259;47;58;52;49
20232;SB11202340242125;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181736001921;181736001921;81;81300;55228;ARAUCA;MIXTO;MAÑANA;FORTUL;OFICIAL;INSTITUCION EDUCATIVA ALEJANDRO HUMBOLDT;COLEGIO  ALEJANDRO HUMBOLDT;S;2;A1;3;3;2;S;81;81736;81;81300;Entre 30 y 60 minutos;No leo por entretenimiento;ARAUCA;ARAUCA;N;;27/01/2007;F;11;0;46.346088;SARAVENA;FORTUL;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Tres;Técnica o tecnológica completa;Primaria incompleta;Estrato 3;26 A 100 LIBROS;5 a 6;Mejor;No;No;No;Si;No;Si;Si;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;40;58;54;54;73;57;47;263;51;55;59;50
20232;SB11202340381120;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181736001467;181736001467;81;81736;78089;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA JOSE EUSTASIO RIVERA;JOSE EUSTASIO RIVERA;S;3;A2;3;3;3;S;81;81736;81;81736;30 minutos o menos;Entre 30 y 60 minutos;ARAUCA;ARAUCA;N;;14/12/2006;F;11;Menos de 10 horas;32.104019;SARAVENA;SARAVENA;COLOMBIA;2;1;COLOMBIA;N;17318;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;80;80;82;81;64;85;59;301;62;63;56;62
20232;SB11202340120543;ESTUDIANTE;TI;URBANO;;A;TÉCNICO;181001000041;181001000041;81;81001;128462;ARAUCA;MIXTO;TARDE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA SANTA TERESITA;SANTA TERESITA;S;3;A1;2;3;3;S;81;81001;81;81001;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;17/05/2005;M;11;Entre 11 y 20 horas;41.73555;ARAUCA;ARAUCA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 3;11 A 25 LIBROS;3 a 4;Igual;No;No;No;Si;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;86;69;66;39;66;72;62;281;55;50;57;56
20232;SB11202340221559;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181001001188;181001001188;81;81001;93823;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ;GUSTAVO VILLA;S;2;A1;3;3;3;S;81;81001;81;81001;Más de 3 horas;Entre 1 y 2 horas;ARAUCA;ARAUCA;N;;29/03/2006;M;11;0;45.309193;ARAUCA;ARAUCA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;1 a 2;Mejor;Si;No;No;No;Si;No;No;No;No sabe;Es operario de máquinas o conduce vehículos (taxita, chofer);59;61;56;58;49;72;52;268;51;56;51;56
20232;SB11202340448789;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181001003202;181001003202;81;81001;19125;ARAUCA;MIXTO;TARDE;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA SIMON BOLIVAR;TECNICO SIMON BOLIVAR;S;2;A-;2;2;1;S;81;81001;81;81001;Más de 3 horas;No leo por entretenimiento;ARAUCA;ARAUCA;N;;24/04/2006;M;11;0;51.626598;ARAUCA;ARAUCA;COLOMBIA;2;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;No sabe;Estrato 2;0 A 10 LIBROS;5 a 6;Mejor;No;Si;No;Si;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;22;17;36;7;22;24;41;202;46;38;42;39
20232;SB11202340120955;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;281065003065;281065003065;81;81065;69260;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA PEDRO NEL JIMENEZ;I.E. PEDRO NEL JIMENEZ;S;3;A2;3;3;2;S;81;81001;81;81065;30 minutos o menos;Entre 30 y 60 minutos;ARAUCA;ARAUCA;N;;14/01/2007;F;11;0;41.777702;ARAUCA;ARAUQUITA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;Si;No;No;No;Si;Si;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;70;73;74;73;82;55;56;287;58;60;63;50
20232;SB11202340573830;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281065001411;281065001411;81;81065;153221;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;I.E. AGUACHICA;I.E. AGUACHICA - SEDE PRINCIPAL;S;1;A-;2;2;1;S;81;81065;81;81065;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;28/09/2006;F;11;Menos de 10 horas;42.721169;ARAUQUITA;ARAUQUITA;COLOMBIA;2;2;COLOMBIA;N;0;;1 o 2 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;14;10;11;11;13;19;38;190;37;40;37;37
20232;SB11202340573970;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;181065002722;181065002722;81;81065;61903;ARAUCA;MIXTO;NOCHE;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ;GABRIEL GARCIA MARQUEZ;S;1;A-;2;1;2;S;81;81065;81;81065;No Navega Internet;Entre 1 y 2 horas;ARAUCA;ARAUCA;N;;16/08/1999;F;26;Menos de 10 horas;42.686562;ARAUQUITA;ARAUQUITA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en especie;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;Si;Si;No;No;Es vendedor o trabaja en atención al público;Trabaja en el hogar, no trabaja o estudia;10;10;10;18;5;29;37;189;36;43;31;41
20232;SB11202340230799;ESTUDIANTE;TI;URBANO;;A;;381736800032;381736800032;81;81736;723718;ARAUCA;MIXTO;SABATINA;SARAVENA;NO OFICIAL;GIMNASIO PSICOPEDAGOGICO BILINGÜE HEBRON;GIMNASIO PSICOPEDAGOGICO BILINGÜE HEBRON - SEDE PRINCIPAL;S;3;B1;4;3;3;S;25;25286;81;81736;Entre 30 y 60 minutos;No leo por entretenimiento;CUNDINAMARCA;ARAUCA;N;;22/12/2005;M;11;0;62.79998;FUNZA;SARAVENA;COLOMBIA;3;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);79;86;91;93;66;90;59;314;70;68;57;65
20232;SB11202340468459;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;181001000599;181001000599;81;81001;109124;ARAUCA;MIXTO;SABATINA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA FRANCISCO JOSE DE CALDAS;FRANCISCO JOSE DE CALDAS;S;1;A-;2;1;2;S;81;81001;81;81001;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;05/09/2004;F;26;Menos de 10 horas;45.849972;ARAUCA;ARAUCA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;5 a 6;Mejor;No;No;No;No;Si;No;No;Si;Trabaja en el hogar, no trabaja o estudia;No aplica;15;12;3;11;8;35;39;192;32;40;34;43
20232;SB11202340121050;ESTUDIANTE;CR;RURAL;N;A;TÉCNICO;281065003065;281065003065;81;81065;69260;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA PEDRO NEL JIMENEZ;I.E. PEDRO NEL JIMENEZ;S;3;A-;3;3;2;S;81;81001;81;81065;Entre 30 y 60 minutos;Entre 30 y 60 minutos;ARAUCA;ARAUCA;N;;03/03/2005;M;11;Entre 11 y 20 horas;48.031685;ARAUCA;ARAUQUITA;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;7 a 8;Mejor;No;No;No;Si;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;89;74;26;65;93;42;64;289;43;57;70;45
20232;SB11202340122373;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;281065003065;281065003065;81;81065;69260;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;INSTITUCION EDUCATIVA PEDRO NEL JIMENEZ;I.E. PEDRO NEL JIMENEZ;S;2;A-;2;2;2;S;81;81001;81;81065;;;ARAUCA;ARAUCA;N;;02/12/2005;F;11;0;48.218632;ARAUCA;ARAUQUITA;COLOMBIA;2;2;COLOMBIA;N;0;No;;;;Dos;;;;;7 a 8;Mejor;No;No;Si;Si;;Si;No;;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;35;32;13;26;24;56;45;226;38;46;42;50
20232;SB11202340201679;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181001001188;181001001188;81;81001;93823;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA GUSTAVO VILLA DIAZ;GUSTAVO VILLA;S;1;A-;2;2;1;S;81;81001;81;81001;Más de 3 horas;No leo por entretenimiento;ARAUCA;ARAUCA;N;;26/06/2007;M;11;0;44.765347;ARAUCA;ARAUCA;COLOMBIA;2;2;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;1 o 2 veces por semana;Tres;Primaria completa;Primaria incompleta;Estrato 2;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;1;5;26;20;20;1;30;176;43;44;41;23
20232;SB11202340546423;ESTUDIANTE;TI;RURAL;;A;NO APLICA;281736000601;281736800020;81;81736;768051;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA ALTO CITACA.;GUADUALITO 2;N;2;A-;2;2;1;S;81;81736;81;81736;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;02/08/2006;F;11;Entre 21 y 30 horas;45.999096;SARAVENA;SARAVENA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo y especie;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;Primaria completa;Estrato 4;0 A 10 LIBROS;1 a 2;;No;No;No;Si;No;No;Si;Si;Es agricultor, pesquero o jornalero;Es vendedor o trabaja en atención al público;43;28;26;25;28;26;47;221;43;46;44;40
20232;SB11202340324832;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;281065002611;281065002611;81;81065;151704;ARAUCA;MIXTO;MAÑANA;ARAUQUITA;OFICIAL;I.E. SAN JOSE DE LA PESQUERA;I.E. SAN JOSE DE LA PESQUERA - SEDE PRINCIPAL;S;2;A-;2;2;1;S;81;81065;81;81065;;;ARAUCA;ARAUCA;N;;10/01/2007;M;11;;;ARAUQUITA;ARAUQUITA;COLOMBIA;1;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;41;19;1;19;17;28;47;207;27;44;39;40
20232;SB11202340075779;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;181736002315;181736002315;81;81736;27094;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL RAFAEL POMBO;TÉCNICO INDUSTRIAL RAFAEL POMBO;S;3;A-;3;3;2;S;81;81736;81;81736;Entre 30 y 60 minutos;30 minutos o menos;ARAUCA;ARAUCA;N;;25/06/2004;M;11;Menos de 10 horas;48.150536;SARAVENA;SARAVENA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Técnica o tecnológica completa;Técnica o tecnológica completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;72;70;25;62;85;61;57;282;42;57;64;52
20232;SB11202340329983;ESTUDIANTE;PPT;URBANO;N;A;TÉCNICO;181736002315;181736002315;81;81736;123182;ARAUCA;MIXTO;SABATINA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL RAFAEL POMBO;TÉCNICO INDUSTRIAL RAFAEL POMBO;S;1;A-;2;2;1;S;81;81736;81;81736;No Navega Internet;30 minutos o menos;ARAUCA;ARAUCA;N;;05/11/2005;M;26;Entre 11 y 20 horas;39.349743;SARAVENA;SARAVENA;VENEZUELA;2;1;VENEZUELA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;9;10;11;33;23;1;36;190;37;48;42;26
20232;SB11202340386656;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181001000777;181001000777;81;81001;273557;ARAUCA;MIXTO;MAÑANA;ARAUCA;OFICIAL;INSTITUCION EDUCATIVA TECNICO CRISTO REY;TECNICO CRISTO REY;S;1;A2;2;2;2;S;81;81001;81;81001;Más de 3 horas;30 minutos o menos;ARAUCA;ARAUCA;N;;31/01/2007;F;11;0;55.615559;ARAUCA;ARAUCA;COLOMBIA;2;3;COLOMBIA;N;176736;No;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Sin Estrato;0 A 10 LIBROS;3 a 4;Igual;Si;Si;Si;No;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;4;29;75;29;33;44;34;222;58;47;46;46
20232;SB11202340039509;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;181794000748;181794000748;81;81794;30668;ARAUCA;MIXTO;MAÑANA;TAME;OFICIAL;INSTITUCION EDUCATIVA LICEO TAME;LICEO TAME;S;3;A-;3;3;3;S;81;81794;81;81794;Entre 30 y 60 minutos;Entre 1 y 2 horas;ARAUCA;ARAUCA;N;;22/07/2006;M;11;Entre 11 y 20 horas;41.667213;TAME;TAME;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;Todos o casi todos los días;Dos;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;82;77;39;73;77;78;60;293;46;60;61;58
20232;SB11202340174892;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;381001003058;381001003058;81;81001;134775;ARAUCA;MIXTO;COMPLETA;ARAUCA;NO OFICIAL;LICEO SANTO DOMINGO SAVIO;LICEO SANTO DOMINGO SAVIO;S;2;A1;3;2;2;S;81;81001;81;81001;Más de 3 horas;Entre 1 y 2 horas;ARAUCA;ARAUCA;N;;19/04/2007;F;11;0;56.562424;ARAUCA;ARAUCA;COLOMBIA;3;3;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Educación profesional completa;Educación profesional completa;Estrato 4;0 A 10 LIBROS;3 a 4;Peor;No;No;No;Si;Si;Si;No;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);57;48;66;56;32;39;52;248;55;55;46;44
20232;SB11202340277466;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;381736001849;381736001849;81;81736;69278;ARAUCA;MIXTO;COMPLETA;SARAVENA;NO OFICIAL;INSTITUCION EDUCATIVA ADVENTISTA BETHEL;COLEGIO ADVENTISTA BETHEL;S;2;A-;2;2;1;S;81;81736;81;81736;Entre 1 y 3 horas;No leo por entretenimiento;ARAUCA;ARAUCA;N;;11/02/2006;M;11;0;59.270435;SARAVENA;SARAVENA;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Cinco;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;22;12;10;12;21;9;41;194;36;41;41;33
20232;SB11202340453345;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;181736001467;181736001467;81;81736;78089;ARAUCA;MIXTO;MAÑANA;SARAVENA;OFICIAL;INSTITUCION EDUCATIVA JOSE EUSTASIO RIVERA;JOSE EUSTASIO RIVERA;S;2;A-;3;3;1;S;81;81736;81;81736;Entre 1 y 3 horas;30 minutos o menos;ARAUCA;ARAUCA;N;;21/08/2005;M;11;Menos de 10 horas;44.539539;SARAVENA;SARAVENA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Técnica o tecnológica incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;26 A 100 LIBROS;3 a 4;Mejor;No;No;No;Si;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;36;38;32;53;56;15;45;234;45;54;53;36
20232;SB11202340485418;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;181220000014;181220000014;81;81220;806224;ARAUCA;MIXTO;UNICA;CRAVO NORTE;OFICIAL;IE JOSE ANTONIO GALAN;JOSE ANTONIO GALAN;S;1;A1;2;2;2;S;81;81001;81;81220;Entre 1 y 3 horas;Entre 30 y 60 minutos;ARAUCA;ARAUCA;N;;27/02/2007;M;11;0;53.578083;ARAUCA;CRAVO NORTE;COLOMBIA;2;3;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Educación profesional completa;Secundaria (Bachillerato) incompleta;Estrato 2;26 A 100 LIBROS;5 a 6;Mejor;No;Si;No;Si;No;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es agricultor, pesquero o jornalero;16;25;69;19;20;40;39;215;56;43;41;45
