periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_generacione;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20202;SB11202040492316;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;286001001516;286001001516;86;86571;744359;PUTUMAYO;MIXTO;UNICA;PUERTO GUZMÁN;OFICIAL;IE AMAZONICA;INST AMAZONICO DE PTO GUZMAN;S;2;A-;3;3;2;S;86;86001;86;86571;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;03/11/2003;GENERACION E - GRATUIDAD;F;11;0;32.622105;MOCOA;PUERTO GUZMÁN;COLOMBIA;1;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;51;69;54;75;75;69;48;272;46;59;59;54
20202;SB11202040466657;ESTUDIANTE;NES;URBANO;S;A;ACADÉMICO;186568003906;186568003906;86;86568;174136;PUTUMAYO;MIXTO;SABATINA;PUERTO ASÍS;OFICIAL;IE SANTA TERESA;I.E. SANTA TERESA - SEDE PRINCIAPL;S;2;A-;2;2;1;S;86;86568;86;86568;;;PUTUMAYO;PUTUMAYO;N;18/03/2003;NO;M;26;;;PUERTO ASÍS;PUERTO ASÍS;VENEZUELA;2;;VENEZUELA;N;0;No;;;;;;;;;;;;;;;;;;;;;;28;15;19;27;18;7;41;195;37;45;40;31
20202;SB11202040310744;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186865003745;186865003745;86;86865;724104;PUTUMAYO;MIXTO;UNICA;VALLE DEL GUAMUEZ;OFICIAL;IE CIUDAD LA HORMIGA;COL CIUDAD LA HORMIGA;S;2;A1;3;3;3;S;86;86865;86;86865;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;15/11/2003;NO;M;11;Entre 11 y 20 horas;44.504845;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;2;2;COLOMBIA;N;11085;No;Si, en efectivo y especie;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria completa;Estrato 1;26 A 100 LIBROS;7 a 8;Igual;No;Si;No;No;Si;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es agricultor, pesquero o jornalero;67;72;75;57;67;83;53;277;52;54;56;60
20202;SB11202040561298;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;186001000248;186001000248;86;86001;174037;PUTUMAYO;MIXTO;NOCHE;MOCOA;OFICIAL;IE FRAY PLACIDO;CENT EDUC FRAY PLACIDO;S;2;A-;3;2;2;S;86;86001;86;86001;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;19/04/1997;GENERACION E - GRATUIDAD;F;26;Entre 11 y 20 horas;33.130424;MOCOA;MOCOA;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Ninguno;Primaria incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;40;35;51;44;15;47;45;225;45;51;38;46
20202;SB11202040155245;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;34579;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;2;A-;2;2;2;S;86;86001;86;86001;No Navega Internet;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;11/01/2004;GENERACION E - GRATUIDAD;F;11;0;31.779947;MOCOA;MOCOA;COLOMBIA;2;1;COLOMBIA;N;135012;No;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;No;No;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;64;48;38;35;44;48;52;242;42;48;49;47
20202;SB11202040042824;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;386749000452;386749000452;86;86749;31419;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE SEMINARIO MISIONAL;COL SEMINARIO  MISIONAL DE SIBUNDOY;S;2;A-;3;3;3;S;86;86749;86;86749;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;28/11/2003;GENERACION E - GRATUIDAD;M;11;0;45.832203;SIBUNDOY;SIBUNDOY;COLOMBIA;2;2;COLOMBIA;N;0;Si;No;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) completa;Primaria completa;Estrato 1;0 A 10 LIBROS;1 a 2;Mejor;No;Si;No;No;Si;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;67;69;50;56;70;74;53;272;45;54;57;57
20202;SB11202040271839;ESTUDIANTE;TI;RURAL;;A;NO APLICA;286865003600;286865003600;86;86757;585364;PUTUMAYO;MIXTO;MAÑANA;SAN MIGUEL;OFICIAL;I.E.R. SAN JOSÉ ;I.E.R. SAN JOSÉ ;S;1;A-;2;2;1;S;86;86865;86;86757;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;02/04/2004;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;44.806675;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Cinco;Primaria completa;Primaria completa;Estrato 1;26 A 100 LIBROS;5 a 6;Mejor;No;Si;No;Si;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;7;6;4;11;21;6;33;178;32;39;41;31
20202;SB11202040085549;ESTUDIANTE;CC;RURAL;N;A;ACADÉMICO;286001000277;286001000277;86;86001;84145;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E.R. SIMON BOLIVAR;I.E.R. SIMON BOLIVAR;S;2;A1;3;3;2;S;86;86001;86;86001;Entre 30 y 60 minutos;Entre 1 y 2 horas;PUTUMAYO;PUTUMAYO;N;23/06/2001;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;34.608429;MOCOA;MOCOA;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;72;68;71;44;81;62;54;271;51;51;61;52
20202;SB11202040133847;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186001002241;186001002241;86;86001;19307;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;IE SANTA MARIA GORETTI;COL SANTA MARIA GORETTI;S;3;A1;3;3;3;S;86;86001;86;86001;Más de 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;26/11/2003;GENERACION E - GRATUIDAD;M;11;0;60.338936;MOCOA;MOCOA;COLOMBIA;3;3;COLOMBIA;N;120672;No;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Uno;Educación profesional completa;No Aplica;Estrato 1;26 A 100 LIBROS;1 a 2;Mejor;No;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;76;85;63;75;92;88;56;301;48;59;67;63
20202;SB11202040564964;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;186568005577;186568005577;86;86568;751594;PUTUMAYO;MIXTO;UNICA;PUERTO ASÍS;OFICIAL;IE SAN FRANCISCO DE ASIS;COL TEC INDUSTRIAL SAN FRANCISCO DE ASIS;S;1;A-;2;2;1;S;86;86568;86;86568;30 minutos o menos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;04/03/2000;GENERACION E - GRATUIDAD;F;11;0;44.734165;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;2;COLOMBIA;N;0;No;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Peor;No;No;No;Si;Si;No;Si;Si;No sabe;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;20;20;23;43;41;2;39;204;38;50;48;27
20202;SB11202040087564;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;286568002602;286568002602;86;86569;31880;PUTUMAYO;MIXTO;MAÑANA;PUERTO CAICEDO;OFICIAL;I.E. JOSE ANTONIO GALAN;COL JOSE ANTONIO GALAN;S;1;A-;3;3;2;S;86;86568;86;86569;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;22/02/2001;GENERACION E - GRATUIDAD;M;11;Entre 21 y 30 horas;35.924255;PUERTO ASÍS;PUERTO CAICEDO;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;No Aplica;No Aplica;Estrato 3;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;No;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es agricultor, pesquero o jornalero;22;58;27;59;85;62;39;257;40;55;63;52
20202;SB11202040425514;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286569000441;286569000441;86;86569;132357;PUTUMAYO;MIXTO;MAÑANA;PUERTO CAICEDO;OFICIAL;I.E.R. DIVINO NIÑO;I.E.R. DIVINO NIÑO - SEDE PRINCIPAL;S;1;A-;2;2;1;S;86;86568;86;86569;Entre 30 y 60 minutos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;07/01/2003;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;50.391346;PUERTO ASÍS;PUERTO CAICEDO;COLOMBIA;1;2;COLOMBIA;N;0;No;Si, en efectivo y especie;Nunca o rara vez comemos eso;3 a 5 veces por semana;1 o 2 veces por semana;Cinco;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;Si;Si;Si;Si;Si;No;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);4;15;51;32;11;28;32;196;45;47;36;40
20202;SB11202040529569;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;286568005083;286568005083;86;86568;742379;PUTUMAYO;MIXTO;UNICA;PUERTO ASÍS;OFICIAL;IE RUR ECOLOGICO EL CUEMBI;COL ECOLOGICO EL CUEMBI;S;1;A-;1;1;1;S;86;86568;86;86568;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;22/09/2003;NO;M;11;Más de 30 horas;36.223965;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;1;1;COLOMBIA;N;0;No;Si, en efectivo y especie;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Primaria incompleta;Primaria completa;Sin Estrato;11 A 25 LIBROS;3 a 4;Mejor;No;No;No;No;No;No;Si;No;Es agricultor, pesquero o jornalero;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);5;2;43;3;7;4;32;164;43;33;34;29
20202;SB11202040275424;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;1;A-;2;2;1;S;86;86749;86;86749;;;PUTUMAYO;PUTUMAYO;N;12/04/2004;NO;F;11;;;SIBUNDOY;SIBUNDOY;COLOMBIA;2;;COLOMBIA;N;67994;No;;;;;;Educación profesional completa;Educación profesional completa;;26 A 100 LIBROS;;;;;;;Si;;;Si;;;18;16;29;11;25;25;38;198;40;39;42;39
20202;SB11202040316885;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;286865003677;286865003677;86;86757;741132;PUTUMAYO;MIXTO;UNICA;SAN MIGUEL;OFICIAL;I.E.T. COMERCIAL LA DORADA;I.E.T. COMERCIAL LA DORADA - SEDE PRINCIPAL;S;2;A1;3;3;2;S;86;86865;86;86757;30 minutos o menos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;04/03/2004;GENERACION E - GRATUIDAD;F;11;Entre 11 y 20 horas;41.126083;VALLE DEL GUAMUEZ;SAN MIGUEL;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) completa;No Aplica;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);57;58;69;69;64;37;50;256;50;57;55;43
20202;SB11202040134488;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;2;A1;2;3;2;S;86;86749;86;86749;Entre 30 y 60 minutos;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;29/07/2003;GENERACION E - GRATUIDAD;F;11;0;46.931877;SIBUNDOY;SIBUNDOY;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Tres;Técnica o tecnológica incompleta;Técnica o tecnológica completa;Estrato 1;26 A 100 LIBROS;1 a 2;Igual;No;No;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;No sabe;50;56;80;42;49;66;48;254;54;50;51;53
20202;SB11202040454743;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;186320000536;186320000536;86;86320;746941;PUTUMAYO;FEMENINO;UNICA;ORITO;OFICIAL;IE GABRIELA MISTRAL;COL TEC GABRIELA MISTRAL;S;2;A-;3;2;1;S;86;86320;86;86320;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;11/05/2004;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;46.339901;ORITO;ORITO;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Nunca o rara vez comemos eso;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Primaria completa;Primaria incompleta;Estrato 1;26 A 100 LIBROS;3 a 4;Peor;No;Si;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es operario de máquinas o conduce vehículos (taxita, chofer);34;30;48;53;18;22;43;218;45;53;40;38
20202;SB11202040257264;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286865002727;286865002727;86;86865;133884;PUTUMAYO;MIXTO;MAÑANA;VALLE DEL GUAMUEZ;OFICIAL;I.E.R. LA CONCORDIA;I.E.R. LA CONCORDIA - SEDE PRINCIPAL;S;2;A-;3;3;2;S;86;86865;86;86865;Entre 1 y 3 horas;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;05/10/2004;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;22.994875;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;1;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Ninguno;Ninguno;Estrato 1;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;No;No;No;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;51;49;47;45;54;47;48;244;44;51;52;46
20202;SB11202040386109;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286568000537;286568000537;86;86568;128850;PUTUMAYO;MIXTO;MAÑANA;PUERTO ASÍS;OFICIAL;IE RUR CIUDAD SANTANA;COL CIUDAD SANTANA;S;2;A-;2;2;1;N;86;86568;86;86568;;;PUTUMAYO;PUTUMAYO;N;17/12/2001;GENERACION E - GRATUIDAD;F;11;0;46.112492;PUERTO ASÍS;PUERTO ASÍS;COLOMBIA;2;2;COLOMBIA;N;83952;No;No;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Cinco;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;47;26;24;15;40;15;47;212;39;41;48;35
20202;SB11202040135003;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;386749000495;386749000495;86;86749;26914;PUTUMAYO;MIXTO;MAÑANA;SIBUNDOY;OFICIAL;IE NORMAL SUPERIOR DEL PUTUMAYO;ESC NORMAL SUPERIOR DEL PUTUMAYO;S;2;A1;3;3;1;S;86;86749;86;86749;Entre 1 y 3 horas;Entre 30 y 60 minutos;PUTUMAYO;PUTUMAYO;N;28/05/2004;NO;F;11;Entre 11 y 20 horas;52.27747;SIBUNDOY;SIBUNDOY;COLOMBIA;2;3;COLOMBIA;N;68992;Si;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;Si;Si;No;No;No;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;61;50;81;47;62;16;51;245;55;52;55;36
20202;SB11202040349989;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;286320000441;286320000441;86;86320;171686;PUTUMAYO;MIXTO;MAÑANA;ORITO;OFICIAL;IE RUR NUEVA SILVANIA;I.E.R. NUEVA SILVANIA - SEDE PRINCIPAL;S;1;A-;2;2;1;S;86;86320;86;86320;30 minutos o menos;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;11/06/2004;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;40.647236;ORITO;ORITO;COLOMBIA;1;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Primaria completa;Primaria completa;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;No;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;24;15;51;14;14;14;40;195;45;41;38;35
20202;SB11202040433583;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;286865004070;286865004070;86;86865;126540;PUTUMAYO;MIXTO;MAÑANA;VALLE DEL GUAMUEZ;OFICIAL;IE RUR EL TIGRE;COL EL TIGRE;S;3;A-;2;3;2;S;86;86865;86;86865;No Navega Internet;30 minutos o menos;PUTUMAYO;PUTUMAYO;N;09/07/2002;GENERACION E - GRATUIDAD;M;11;Entre 21 y 30 horas;37.177143;VALLE DEL GUAMUEZ;VALLE DEL GUAMUEZ;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;85;66;31;35;71;69;59;268;40;48;58;54
20202;SB11202040059230;ESTUDIANTE;TI;RURAL;N;A;ACADÉMICO;286001000277;286001000277;86;86001;84145;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E.R. SIMON BOLIVAR;I.E.R. SIMON BOLIVAR;S;3;A1;3;3;2;S;86;86001;86;86001;Entre 1 y 3 horas;Entre 1 y 2 horas;PUTUMAYO;PUTUMAYO;N;12/09/2002;GENERACION E - GRATUIDAD;F;11;0;49.015686;MOCOA;MOCOA;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;82;73;76;80;59;61;58;279;53;61;54;51
20202;SB11202040291702;ESTUDIANTE;TI;URBANO;S;A;ACADÉMICO;186001000175;186001000175;86;86001;34579;PUTUMAYO;MIXTO;MAÑANA;MOCOA;OFICIAL;I.E. PIO XII;I.E. PIO XII - SEDE PRINCIAPL;S;2;A-;2;3;2;S;86;86001;86;86001;Más de 3 horas;No leo por entretenimiento;PUTUMAYO;PUTUMAYO;N;10/05/2002;GENERACION E - GRATUIDAD;M;11;0;48.925701;MOCOA;MOCOA;COLOMBIA;2;2;COLOMBIA;N;0;No;No;1 o 2 veces por semana;3 a 5 veces por semana;3 a 5 veces por semana;Tres;Primaria completa;Primaria completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;Si;Si;Es vendedor o trabaja en atención al público;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;29;37;29;20;62;44;41;228;40;43;55;45
