periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_etnia;estu_fechanacimiento;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20232;SB11202340130090;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;118001002903;118001002903;18;18001;168245;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA BELLO HORIZONTE;BELLO HORIZONTE;S;2;A1;3;3;2;S;18;18001;18;18001;Más de 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;16/06/2006;F;11;Menos de 10 horas;46.727749;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;Si;No;No;Si;No;Si;Si;Es vendedor o trabaja en atención al público;No aplica;29;42;49;48;57;34;43;240;49;53;54;42
20232;SB11202340200417;ESTUDIANTE;TI;URBANO;;A;TÉCNICO/ACADÉMICO;118001003152;118001003152;18;18001;709402;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA SIGLO XXI;CIUDADELA SIGLO XXI;S;3;A1;4;3;2;S;18;18001;18;18001;Entre 1 y 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;;30/01/2006;F;11;0;46.962997;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Técnica o tecnológica completa;No sabe;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;Si;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;No sabe;78;78;71;91;79;56;59;297;57;67;62;50
20232;SB11202340343077;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;741090;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;3;A2;3;3;3;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;29/08/2007;F;11;0;68.08696;FLORENCIA;FLORENCIA;COLOMBIA;2;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Educación profesional completa;Educación profesional completa;;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);75;80;83;81;78;80;57;301;62;63;61;59
20232;SB11202340278299;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;318753004548;318753004548;18;18753;753855;CAQUETA;MIXTO;SABATINA;SAN VICENTE DEL CAGUÁN;NO OFICIAL;IDEHA;IDEHA_SANVICENTE;N;1;A-;2;2;1;S;18;18753;18;18753;Entre 30 y 60 minutos;No leo por entretenimiento;CAQUETA;CAQUETA;N;;16/09/2007;F;26;Menos de 10 horas;34.967415;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;Todos o casi todos los días;Nunca o rara vez comemos eso;Tres;Ninguno;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;Si;No;No aplica;Es agricultor, pesquero o jornalero;15;11;11;5;16;24;39;191;37;36;39;39
20232;SB11202340104526;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;773374;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR;NORMAL SUPERIOR;S;2;A2;2;2;2;S;18;18001;18;18001;Entre 1 y 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;;06/01/2006;F;11;0;48.40239;FLORENCIA;FLORENCIA;COLOMBIA;3;2;COLOMBIA;N;0;No;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Educación profesional incompleta;Educación profesional completa;Estrato 3;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;No;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);26;33;76;33;34;29;42;228;59;48;47;41
20232;SB11202340340980;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001580;183001001580;18;18001;19208;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;2;A1;3;3;2;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;14/06/2006;F;11;Menos de 10 horas;47.482719;FLORENCIA;FLORENCIA;COLOMBIA;3;2;COLOMBIA;N;0;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 2;0 A 10 LIBROS;5 a 6;Igual;No;Si;No;No;Si;Si;Si;No;No aplica;Es agricultor, pesquero o jornalero;65;62;67;73;66;39;54;269;55;60;57;44
20232;SB11202340345043;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;741090;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;3;A1;3;3;3;S;18;18001;18;18001;30 minutos o menos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;29/05/2005;M;11;Menos de 10 horas;32.698185;FLORENCIA;FLORENCIA;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;No sabe;Secundaria (Bachillerato) completa;Estrato 2;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;No sabe;75;85;59;82;86;94;57;311;52;63;65;67
20232;SB11202340480890;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183094001665;183094001665;18;18094;274373;CAQUETA;MIXTO;MAÑANA;BELÉN DE LOS ANDAQUÍES;OFICIAL;I.E AGROTECNICO MIXTO;AGROTECNICO MIXTO;S;3;A1;3;3;2;S;18;18610;18;18094;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;Embera Katio;01/06/2007;F;11;0;45.064758;SAN JOSÉ DEL FRAGUA;BELÉN DE LOS ANDAQUÍES;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;74;66;70;49;60;69;57;275;56;53;55;55
20232;SB11202340288401;ESTUDIANTE;CC;URBANO;;A;;318001800001;318001800001;18;18001;718205;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;FUNDACION CIRCULO DE EXCELENCIA ACADEMICA (FUNCEA);FUNDACION CIRCULO DE EXCELENCIA ACADEMICA (FUNCEA) - SEDE PRINCIPAL;S;2;A1;2;2;2;S;18;18001;18;18001;Más de 3 horas;Entre 1 y 2 horas;CAQUETA;CAQUETA;N;;13/03/2005;F;26;Entre 21 y 30 horas;48.640537;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;Todos o casi todos los días;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 2;26 A 100 LIBROS;3 a 4;Igual;No;No;No;No;Si;No;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;Pensionado;34;38;52;22;31;62;45;235;50;45;45;52
20232;SB11202340128165;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001598;183001001598;18;18001;19158;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JUAN BAUTISTA MIGANI;JUAN BAUTISTA MIGANI;S;2;A1;3;2;1;S;18;18001;18;18001;Entre 30 y 60 minutos;No leo por entretenimiento;CAQUETA;CAQUETA;N;;08/06/2006;F;11;0;61.385136;FLORENCIA;FLORENCIA;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Educación profesional completa;Educación profesional completa;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Pensionado;43;34;50;47;26;23;47;229;50;53;43;39
20232;SB11202340494677;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000931;183001000931;18;18001;19174;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA LA SALLE;LA SALLE;S;2;A1;3;2;2;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;11/04/2007;F;11;0;68.12973;FLORENCIA;FLORENCIA;COLOMBIA;2;4;COLOMBIA;N;0;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Educación profesional completa;Educación profesional completa;Estrato 4;26 A 100 LIBROS;5 a 6;;Si;Si;;Si;Si;Si;;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);33;46;62;43;43;55;44;245;53;52;49;50
20232;SB11202340078607;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000826;183001000818;18;18001;748228;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA ANTONIO RICAURTE;JUAN XXIII;N;2;A1;2;3;1;S;18;18001;18;18001;Más de 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;;06/05/2005;M;11;Entre 11 y 20 horas;40.025059;FLORENCIA;FLORENCIA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);33;24;60;16;56;2;44;214;53;43;53;28
20232;SB11202340148187;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001598;183001001598;18;18001;19158;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JUAN BAUTISTA MIGANI;JUAN BAUTISTA MIGANI;S;1;A-;2;2;2;S;18;18001;18;18001;Más de 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;;24/11/2005;F;11;0;41.046066;FLORENCIA;FLORENCIA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Mejor;No;No;No;No;Si;No;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);No aplica;14;21;5;29;26;30;38;209;33;47;44;41
20232;SB11202340464595;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183592000323;183592000323;18;18592;28597;CAQUETA;MIXTO;MAÑANA;PUERTO RICO;OFICIAL;I.E SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;1;A-;2;2;2;S;18;18592;18;18592;No Navega Internet;30 minutos o menos;CAQUETA;CAQUETA;N;;24/02/2007;M;11;Menos de 10 horas;44.738464;PUERTO RICO;PUERTO RICO;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 3;0 A 10 LIBROS;1 a 2;Igual;No;Si;No;No;No;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);6;18;8;37;14;32;35;204;35;50;38;42
20232;SB11202340150639;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;773374;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR;NORMAL SUPERIOR;S;3;A2;3;3;2;S;18;18001;18;18001;Más de 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;;10/03/2006;F;11;0;51.70314;FLORENCIA;FLORENCIA;COLOMBIA;3;3;COLOMBIA;N;73599;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;No;Si;Si;Si;Es vendedor o trabaja en atención al público;Es operario de máquinas o conduce vehículos (taxita, chofer);79;76;76;84;75;59;59;292;58;64;60;51
20232;SB11202340544767;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;183753000299;183753000299;18;18753;19240;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUÁN;OFICIAL;I.E DANTE ALIGHIERI;DANTE ALIGHIERI;S;3;A-;3;3;2;S;18;18753;18;18753;Entre 30 y 60 minutos;No leo por entretenimiento;CAQUETA;CAQUETA;N;;29/11/2004;M;11;Entre 11 y 20 horas;30.973858;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;1;COLOMBIA;N;0;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Ninguno;Estrato 2;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;No;Si;No;No sabe;No aplica;76;66;11;68;87;39;58;276;37;59;66;44
20232;SB11202340131014;ESTUDIANTE;CC;URBANO;;A;ACADÉMICO;118001002903;118001002903;18;18001;168245;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA BELLO HORIZONTE;BELLO HORIZONTE;S;2;A1;4;3;3;S;18;18001;18;18001;Entre 1 y 3 horas;Más de 2 horas;CAQUETA;CAQUETA;N;;20/03/2004;F;11;Menos de 10 horas;45.307076;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Primaria incompleta;No sabe;Estrato 1;26 A 100 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;No;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No aplica;45;70;48;90;58;78;48;282;49;67;54;59
20232;SB11202340021870;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;318001002961;318001002961;18;18001;150805;CAQUETA;MIXTO;MAÑANA;FLORENCIA;NO OFICIAL;LICEO SUPERIOR PRIMERAS LUCES;LICEO SUPERIOR PRIMERAS LUCES;S;3;A2;3;3;2;S;18;18001;18;18001;30 minutos o menos;30 minutos o menos;CAQUETA;CAQUETA;N;;18/04/2007;F;11;0;43.400475;FLORENCIA;FLORENCIA;COLOMBIA;3;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Uno;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;No;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja en el hogar, no trabaja o estudia;75;69;80;75;55;56;58;280;61;61;53;50
20232;SB11202340555196;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000931;183001000931;18;18001;19174;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA LA SALLE;LA SALLE;S;2;A-;3;2;3;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 1 y 2 horas;CAQUETA;CAQUETA;N;;03/03/2005;F;11;0;48.817135;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Uno;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;No;No;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No sabe;58;62;15;77;32;83;52;269;39;61;46;61
20232;SB11202340361759;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183247001198;183247001198;18;18247;274431;CAQUETA;MIXTO;UNICA;EL DONCELLO;OFICIAL;I.E CORAZON INMACULADO DE MARIA;CORAZON INMACULADO DE MARIA;S;2;A-;2;2;1;S;18;18247;18;18247;Entre 30 y 60 minutos;30 minutos o menos;CAQUETA;CAQUETA;N;;27/09/2006;F;11;0;55.857067;EL DONCELLO;EL DONCELLO;COLOMBIA;2;3;COLOMBIA;N;0;No;3 a 5 veces por semana;Todos o casi todos los días;Todos o casi todos los días;;Postgrado;Secundaria (Bachillerato) incompleta;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;Si;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);22;18;21;34;24;5;41;205;41;49;43;31
20232;SB11202340439246;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000991;183001000991;18;18001;734939;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL;TECNICO INDUSTRIAL;S;2;A1;3;3;2;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 1 y 2 horas;CAQUETA;CAQUETA;N;;06/01/2006;F;11;0;41.611229;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;201531;;1 o 2 veces por semana;Todos o casi todos los días;;Dos;Secundaria (Bachillerato) completa;Técnica o tecnológica completa;Estrato 1;0 A 10 LIBROS;3 a 4;;No;No;;No;No;No;;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);65;63;57;65;55;62;54;270;51;58;53;52
20232;SB11202340007972;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;383753001740;383753001740;18;18753;191338;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUÁN;NO OFICIAL;LICEO MODERNO INFANTIL;LICEO MODERNO INFANTIL;S;2;A-;3;2;2;S;18;18753;18;18753;Entre 30 y 60 minutos;30 minutos o menos;CAQUETA;CAQUETA;N;;04/04/2006;F;11;0;47.007652;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 3;11 A 25 LIBROS;5 a 6;Peor;No;No;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;55;55;30;60;46;63;51;259;44;56;50;53
20232;SB11202340442899;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000991;183001000991;18;18001;734939;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL;TECNICO INDUSTRIAL;S;3;A1;3;3;3;S;18;18001;18;18001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;22/09/2006;F;11;0;38.620216;FLORENCIA;FLORENCIA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;5 a 6;Peor;No;No;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);85;82;68;84;68;87;61;304;56;64;57;63
20232;SB11202340190166;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;283094001244;283094001244;18;18610;47381;CAQUETA;MIXTO;MAÑANA;SAN JOSÉ DEL FRAGUA;OFICIAL;I.E PARROQUIAL;PARROQUIAL SAN JOSE;S;2;A-;2;2;1;S;18;18610;18;18610;30 minutos o menos;Más de 2 horas;CAQUETA;CAQUETA;N;;18/10/2006;F;11;0;39.052269;SAN JOSÉ DEL FRAGUA;SAN JOSÉ DEL FRAGUA;COLOMBIA;2;1;COLOMBIA;N;0;No;1 o 2 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;26 A 100 LIBROS;3 a 4;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;No aplica;30;26;8;29;46;13;44;217;35;47;50;35
20232;SB11202340053625;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001954;183001001954;18;18001;165720;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA BARRIOS UNIDOS DEL SUR;BARRIOS UNIDOS DEL SUR;S;2;A-;3;2;2;S;18;18001;18;18001;Entre 30 y 60 minutos;No leo por entretenimiento;CAQUETA;CAQUETA;N;;11/03/2004;M;11;0;48.195278;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Técnica o tecnológica completa;Secundaria (Bachillerato) incompleta;Estrato 1;11 A 25 LIBROS;3 a 4;Mejor;No;No;No;Si;No;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);No aplica;30;33;7;41;32;43;43;228;35;51;46;46
20232;SB11202340461012;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000991;183001000991;18;18001;734939;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL;TECNICO INDUSTRIAL;S;2;B1;3;3;2;S;18;18001;18;18001;Entre 1 y 3 horas;Más de 2 horas;CAQUETA;CAQUETA;N;;02/07/2006;M;11;0;67.011147;FLORENCIA;FLORENCIA;COLOMBIA;2;4;COLOMBIA;N;0;No;Todos o casi todos los días;1 o 2 veces por semana;Todos o casi todos los días;Tres;Postgrado;Educación profesional completa;Estrato 2;0 A 10 LIBROS;1 a 2;Igual;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;68;77;90;69;86;65;55;294;69;59;65;53
20232;SB11202340297618;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO/ACADÉMICO;218410000275;218410000275;18;18410;720425;CAQUETA;MIXTO;UNICA;LA MONTAÑITA;OFICIAL;I.E.R SIMON BOLIVAR;I.E.R SIMON BOLIVAR - SEDE PRINCIPAL;S;2;A-;2;2;1;S;18;18001;18;18410;;;CAQUETA;CAQUETA;N;;17/06/2006;M;11;;;FLORENCIA;LA MONTAÑITA;COLOMBIA;1;;COLOMBIA;N;0;;;;;;;;;;;;;;;;;;;;;;32;25;8;18;45;22;44;215;35;43;50;38
20232;SB11202340053378;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;741090;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;2;A-;3;2;2;S;18;18001;18;18001;Más de 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;;17/10/2006;F;11;0;47.926636;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;No;1 o 2 veces por semana;3 a 5 veces por semana;1 o 2 veces por semana;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;Si;No;Si;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;No sabe;42;44;5;60;43;51;47;243;33;56;49;48
