periodo;estu_consecutivo;estu_estudiante;estu_tipodocumento;cole_area_ubicacion;cole_bilingue;cole_calendario;cole_caracter;cole_cod_dane_establecimiento;cole_cod_dane_sede;cole_cod_depto_ubicacion;cole_cod_mcpio_ubicacion;cole_codigo_icfes;cole_depto_ubicacion;cole_genero;cole_jornada;cole_mcpio_ubicacion;cole_naturaleza;cole_nombre_establecimiento;cole_nombre_sede;cole_sede_principal;desemp_c_naturales;desemp_ingles;desemp_lectura_critica;desemp_matematicas;desemp_sociales_ciudadanas;estu_agregado;estu_cod_depto_presentacion;estu_cod_mcpio_presentacion;estu_cod_reside_depto;estu_cod_reside_mcpio;estu_dedicacioninternet;estu_dedicacionlecturadiaria;estu_depto_presentacion;estu_depto_reside;estu_discapacidad;estu_fechanacimiento;estu_generacione;estu_genero;estu_grado;estu_horassemanatrabaja;estu_inse_individual;estu_mcpio_presentacion;estu_mcpio_reside;estu_nacionalidad;estu_nse_establecimiento;estu_nse_individual;estu_pais_reside;estu_privado_libertad;estu_repite;estu_tieneetnia;estu_tiporemuneracion;fami_comecarnepescadohuevo;fami_comecerealfrutoslegumbre;fami_comelechederivados;fami_cuartoshogar;fami_educacionmadre;fami_educacionpadre;fami_estratovivienda;fami_numlibros;fami_personashogar;fami_situacioneconomica;fami_tieneautomovil;fami_tienecomputador;fami_tieneconsolavideojuegos;fami_tienehornomicroogas;fami_tieneinternet;fami_tienelavadora;fami_tienemotocicleta;fami_tieneserviciotv;fami_trabajolabormadre;fami_trabajolaborpadre;percentil_c_naturales;percentil_global;percentil_ingles;percentil_lectura_critica;percentil_matematicas;percentil_sociales_ciudadanas;punt_c_naturales;punt_global;punt_ingles;punt_lectura_critica;punt_matematicas;punt_sociales_ciudadanas
20202;SB11202040549474;ESTUDIANTE;TI;RURAL;N;A;TÉCNICO;283410000557;283410000557;18;18410;744367;CAQUETA;MIXTO;UNICA;LA MONTAÑITA;OFICIAL;I.E RURAL SABIO CALDAS;SABIO CALDAS;S;2;A-;3;3;2;S;18;18001;18;18410;No Navega Internet;30 minutos o menos;CAQUETA;CAQUETA;N;03/02/2003;GENERACION E - GRATUIDAD;F;11;0;36.994514;FLORENCIA;LA MONTAÑITA;COLOMBIA;1;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Todos o casi todos los días;1 o 2 veces por semana;Tres;Primaria completa;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;70;57;9;56;60;48;54;254;34;54;54;47
20202;SB11202040206127;ESTUDIANTE;CC;URBANO;;A;TÉCNICO/ACADÉMICO;118001003152;118001003152;18;18001;709402;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA CIUDADELA SIGLO XXI;CIUDADELA SIGLO XXI;S;2;A-;2;1;1;S;18;18001;18;18001;30 minutos o menos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;09/03/2002;NO;F;11;Menos de 10 horas;41.589367;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Peor;No;No;No;No;No;Si;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;30;11;34;21;9;5;42;189;41;43;35;30
20202;SB11202040013747;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;318001000225;318001000225;18;18001;113720;CAQUETA;MIXTO;MAÑANA;FLORENCIA;NO OFICIAL;DOMINGO SAVIO;DOMINGO SAVIO;S;2;B+;3;3;3;S;18;18001;18;18001;Entre 1 y 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;09/02/2004;NO;F;11;0;71.357018;FLORENCIA;FLORENCIA;COLOMBIA;4;4;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;3 a 5 veces por semana;3 a 5 veces por semana;Dos;Postgrado;Postgrado;Estrato 3;MÁS DE 100 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Trabaja como profesional (por ejemplo médico, abogado, ingeniero);73;77;99;68;57;72;55;285;79;57;53;56
20202;SB11202040151025;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;183256000633;183256000633;18;18256;671628;CAQUETA;MIXTO;UNICA;EL PAUJÍL;OFICIAL;I.E NUESTRA SE¿ORA DE LAS MERCEDES;NUESTRA SEÑORA DE LAS MERCEDES;S;1;A-;2;3;1;S;18;18256;18;18256;No Navega Internet;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;01/06/1998;GENERACION E - GRATUIDAD;M;11;Más de 30 horas;38.889618;EL PAUJÍL;EL PAUJÍL;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 2;11 A 25 LIBROS;3 a 4;Peor;No;No;No;No;No;No;No;No;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;8;29;36;38;56;23;34;217;42;49;53;38
20202;SB11202040519256;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118205000187;283094001571;18;18205;749853;CAQUETA;MIXTO;UNICA;CURILLO;OFICIAL;I.E ANGEL CUNIBERTI;SAN PABLO;N;2;A2;3;2;2;S;18;18610;18;18205;Más de 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;23/12/2003;NO;F;11;0;58.337055;SAN JOSÉ DEL FRAGUA;CURILLO;COLOMBIA;2;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;3 a 5 veces por semana;Tres;Técnica o tecnológica completa;Postgrado;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;Si;No;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);56;53;86;62;43;34;49;249;59;56;49;42
20202;SB11202040320704;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001580;183001001580;18;18001;19208;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;3;A-;3;3;3;S;18;18001;18;18001;Entre 1 y 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;11/02/2004;GENERACION E - GRATUIDAD;F;11;0;51.486431;FLORENCIA;FLORENCIA;COLOMBIA;3;3;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Todos o casi todos los días;Todos o casi todos los días;Tres;Educación profesional incompleta;Secundaria (Bachillerato) incompleta;Estrato 1;26 A 100 LIBROS;5 a 6;Mejor;No;No;No;No;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Es operario de máquinas o conduce vehículos (taxita, chofer);80;77;59;78;55;85;57;285;47;60;53;61
20202;SB11202040479141;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;183247000213;183247000213;18;18247;671560;CAQUETA;MIXTO;UNICA;EL DONCELLO;OFICIAL;I.E RUFINO QUICHOYA;RUFINO QUICHOYA;S;2;A-;3;2;2;S;18;18247;18;18247;Entre 1 y 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;05/08/2002;NO;M;11;Menos de 10 horas;57.406578;EL DONCELLO;EL DONCELLO;COLOMBIA;2;3;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Cuatro;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;Estrato 2;26 A 100 LIBROS;3 a 4;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);56;45;7;49;42;42;49;238;34;52;49;45
20202;SB11202040030501;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000923;183001000923;18;18001;19166;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS;SAN FRANCISCO DE ASÍS;S;2;A-;2;2;2;S;18;18001;18;18001;Entre 1 y 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;26/03/2003;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;35.990273;FLORENCIA;FLORENCIA;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Dos;Secundaria (Bachillerato) incompleta;Primaria completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;No;No;No;No;No;No;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;41;26;16;31;17;30;45;213;37;47;39;41
20202;SB11202040212334;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO;183860000625;183860000625;18;18860;45724;CAQUETA;MIXTO;MAÑANA;VALPARAÍSO;OFICIAL;I.E VALPARAISO;PADRE CAMILO TORRES;N;2;A-;3;3;2;S;18;18001;18;18860;Entre 30 y 60 minutos;No leo por entretenimiento;CAQUETA;CAQUETA;N;05/05/2000;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;38.407318;FLORENCIA;VALPARAÍSO;COLOMBIA;2;1;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;3 a 5 veces por semana;Nunca o rara vez comemos eso;Cuatro;Ninguno;Primaria completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;No;Si;No;No;No;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;70;68;36;51;75;70;54;271;42;53;59;55
20202;SB11202040354496;ESTUDIANTE;TI;RURAL;;A;NO APLICA;283753001656;283753001656;18;18753;573162;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUÁN;OFICIAL;I.E.R. CRISTO REY (ANTONIO NARIÑO);ANTONIO NARIÑO;S;2;A-;2;2;1;S;18;18753;18;18753;Entre 1 y 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;10/07/2002;GENERACION E - GRATUIDAD;M;11;Más de 30 horas;42.484764;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Primaria incompleta;Sin Estrato;11 A 25 LIBROS;5 a 6;Mejor;No;Si;No;No;Si;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);37;12;4;6;38;3;44;191;32;36;47;28
20202;SB11202040511500;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;741090;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;1;A-;2;2;2;S;18;18001;18;18001;Entre 1 y 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;13/05/2004;GENERACION E - GRATUIDAD;M;11;0;51.967674;FLORENCIA;FLORENCIA;COLOMBIA;2;3;COLOMBIA;N;0;No;No;3 a 5 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;Estrato 1;0 A 10 LIBROS;3 a 4;Igual;Si;Si;No;No;Si;Si;Si;No;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;18;22;47;25;16;35;38;206;44;45;39;42
20202;SB11202040014390;ESTUDIANTE;TI;RURAL;;A;ACADÉMICO;283753001541;283753001541;18;18753;128678;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUÁN;OFICIAL;I.E.R. GUAYABAL;GUAYABAL;S;2;A-;2;3;2;S;41;41001;18;18753;30 minutos o menos;30 minutos o menos;HUILA;CAQUETA;N;23/03/2004;NO;M;11;Menos de 10 horas;46.398041;NEIVA;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria completa;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;5 a 6;Igual;Si;Si;No;No;Si;No;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;71;49;49;10;74;43;54;243;45;38;59;45
20202;SB11202040049137;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183256000633;183256000633;18;18256;671628;CAQUETA;MIXTO;UNICA;EL PAUJÍL;OFICIAL;I.E NUESTRA SE¿ORA DE LAS MERCEDES;NUESTRA SEÑORA DE LAS MERCEDES;S;2;A-;2;2;2;S;18;18256;18;18256;No Navega Internet;30 minutos o menos;CAQUETA;CAQUETA;N;26/03/2003;GENERACION E - GRATUIDAD;F;11;0;43.481346;EL PAUJÍL;EL PAUJÍL;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;1 o 2 veces por semana;Dos;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 1;0 A 10 LIBROS;1 a 2;Igual;No;No;No;No;No;Si;No;Si;Es vendedor o trabaja en atención al público;Es agricultor, pesquero o jornalero;41;28;41;16;15;50;45;215;43;41;38;48
20202;SB11202040391049;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183001000737;183001000737;18;18001;732073;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JUAN BAUSTISTA LA SALLE;JUAN BAUTISTA LA SALLE;S;1;A-;3;3;1;S;18;18001;18;18001;Más de 3 horas;Entre 1 y 2 horas;CAQUETA;CAQUETA;N;26/03/2004;GENERACION E - GRATUIDAD;M;11;0;55.563927;FLORENCIA;FLORENCIA;COLOMBIA;2;3;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Cuatro;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;Si;Si;No;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Pensionado;6;42;47;71;79;22;33;235;44;58;60;38
20202;SB11202040497993;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183460000642;183460000642;18;18460;727016;CAQUETA;MIXTO;UNICA;MILÁN;OFICIAL;I.E MARCO FIDEL SUAREZ;MARCO FIDEL SUAREZ;S;1;A-;2;2;1;S;18;18001;18;18460;No Navega Internet;Entre 1 y 2 horas;CAQUETA;CAQUETA;N;28/12/2003;NO;F;11;Entre 21 y 30 horas;52.174725;FLORENCIA;MILÁN;COLOMBIA;2;3;COLOMBIA;N;0;No;Si, en efectivo;3 a 5 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Tres;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Igual;No;Si;No;No;Si;Si;Si;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;13;10;41;11;14;12;36;186;43;39;38;34
20202;SB11202040205781;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;283094001244;283094001244;18;18610;47381;CAQUETA;MIXTO;MAÑANA;SAN JOSÉ DEL FRAGUA;OFICIAL;I.E PARROQUIAL;PARROQUIAL SAN JOSE;S;2;A-;3;3;2;S;18;18610;18;18610;30 minutos o menos;No leo por entretenimiento;CAQUETA;CAQUETA;N;11/01/2004;GENERACION E - GRATUIDAD;M;11;0;39.49873;SAN JOSÉ DEL FRAGUA;SAN JOSÉ DEL FRAGUA;COLOMBIA;2;1;COLOMBIA;N;0;No;No;Todos o casi todos los días;1 o 2 veces por semana;1 o 2 veces por semana;Tres;Primaria incompleta;Primaria incompleta;Estrato 1;0 A 10 LIBROS;7 a 8;Igual;No;No;No;No;No;No;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja en el hogar, no trabaja o estudia;37;60;49;85;64;47;44;258;45;63;55;47
20202;SB11202040557504;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO;283094001112;218610002078;18;18610;751495;CAQUETA;MIXTO;MAÑANA;SAN JOSÉ DEL FRAGUA;OFICIAL;I.E DON QUIJOTE;DON QUIJOTE NO. 3;N;2;A1;1;2;3;S;18;18610;18;18610;Entre 1 y 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;13/08/2003;GENERACION E - GRATUIDAD;F;11;0;34.53751;SAN JOSÉ DEL FRAGUA;SAN JOSÉ DEL FRAGUA;COLOMBIA;2;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Cuatro;Primaria incompleta;Primaria incompleta;Estrato 1;11 A 25 LIBROS;7 a 8;Peor;No;No;No;No;No;No;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;45;37;60;4;29;75;46;227;48;34;44;57
20202;SB11202040500112;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;183460000642;183460000642;18;18460;727016;CAQUETA;MIXTO;UNICA;MILÁN;OFICIAL;I.E MARCO FIDEL SUAREZ;MARCO FIDEL SUAREZ;S;2;A-;2;2;1;S;18;18001;18;18460;Entre 1 y 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;04/05/2001;GENERACION E - GRATUIDAD;F;11;Menos de 10 horas;37.124279;FLORENCIA;MILÁN;COLOMBIA;2;1;COLOMBIA;N;0;No;No;1 o 2 veces por semana;Todos o casi todos los días;3 a 5 veces por semana;Tres;Primaria completa;Primaria incompleta;Sin Estrato;0 A 10 LIBROS;5 a 6;Igual;No;No;No;No;No;No;No;Si;Es agricultor, pesquero o jornalero;;47;17;2;9;27;12;47;198;30;38;43;34
20202;SB11202040134588;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118150000719;283592002029;18;18150;64311;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRÁ;OFICIAL;I.E EL CHAIRA JOSE MARIA CORDOBA;EL CHAIRA;S;2;A-;2;3;2;S;18;18150;18;18150;Más de 3 horas;30 minutos o menos;CAQUETA;CAQUETA;N;06/05/2002;GENERACION E - GRATUIDAD;F;11;0;47.629375;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;2;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;Todos o casi todos los días;Dos;Primaria completa;Primaria completa;;11 A 25 LIBROS;3 a 4;Igual;No;No;No;No;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;61;46;41;18;67;39;51;239;43;42;56;44
20202;SB11202040015037;ESTUDIANTE;TI;URBANO;;A;ACADÉMICO;318001002961;318001002961;18;18001;150805;CAQUETA;MIXTO;MAÑANA;FLORENCIA;NO OFICIAL;LICEO SUPERIOR PRIMERAS LUCES;LICEO SUPERIOR PRIMERAS LUCES;S;3;A2;4;3;4;S;18;18001;18;18001;Más de 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;12/12/2003;NO;M;11;Menos de 10 horas;62.010273;FLORENCIA;FLORENCIA;COLOMBIA;3;3;COLOMBIA;N;0;No;Si, en efectivo;Todos o casi todos los días;Nunca o rara vez comemos eso;1 o 2 veces por semana;Dos;Postgrado;Educación profesional completa;Estrato 2;0 A 10 LIBROS;3 a 4;Igual;Si;Si;Si;Si;Si;Si;No;Si;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;Trabaja como personal de limpieza, mantenimiento, seguridad o construcción;85;94;91;97;74;100;59;329;63;70;59;76
20202;SB11202040550361;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001002217;183001002217;18;18001;741090;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JORGE ELIECER GAITAN;JORGE ELIECER GAITAN;S;2;A-;2;1;2;S;18;18001;18;18001;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;20/12/2002;GENERACION E - GRATUIDAD;F;11;0;41.459801;FLORENCIA;FLORENCIA;COLOMBIA;2;2;COLOMBIA;N;1317;No;No;1 o 2 veces por semana;1 o 2 veces por semana;Nunca o rara vez comemos eso;Cinco;Primaria completa;Primaria incompleta;Estrato 1;11 A 25 LIBROS;5 a 6;Igual;No;No;No;No;Si;Si;No;No;Es agricultor, pesquero o jornalero;Es dueño de un negocio grande, tiene un cargo de nivel directivo o gerencial;31;26;41;37;7;44;42;213;43;49;34;45
20202;SB11202040148097;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;118150000719;283592002029;18;18150;64311;CAQUETA;MIXTO;MAÑANA;CARTAGENA DEL CHAIRÁ;OFICIAL;I.E EL CHAIRA JOSE MARIA CORDOBA;EL CHAIRA;S;1;A-;3;2;2;S;18;18150;18;18150;Entre 30 y 60 minutos;No leo por entretenimiento;CAQUETA;CAQUETA;N;01/03/2003;GENERACION E - GRATUIDAD;F;11;0;42.790852;CARTAGENA DEL CHAIRÁ;CARTAGENA DEL CHAIRÁ;COLOMBIA;2;2;COLOMBIA;N;86207;No;No;3 a 5 veces por semana;1 o 2 veces por semana;3 a 5 veces por semana;Cuatro;Primaria incompleta;Ninguno;Estrato 1;26 A 100 LIBROS;7 a 8;Peor;No;No;No;No;Si;Si;Si;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;1;23;5;57;39;37;26;209;33;54;47;43
20202;SB11202040308599;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183753001481;183753001481;18;18753;42960;CAQUETA;MIXTO;MAÑANA;SAN VICENTE DEL CAGUÁN;OFICIAL;I.E INSTITUTO NACIONAL DE PROMOCION SOCIAL;PROMOCION SOCIAL;S;3;A-;2;3;2;S;18;18753;18;18753;Entre 1 y 3 horas;No leo por entretenimiento;CAQUETA;CAQUETA;N;04/04/2003;GENERACION E - GRATUIDAD;M;11;Entre 11 y 20 horas;45.098225;SAN VICENTE DEL CAGUÁN;SAN VICENTE DEL CAGUÁN;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;Nunca o rara vez comemos eso;1 o 2 veces por semana;Tres;Primaria completa;Primaria completa;Estrato 2;11 A 25 LIBROS;5 a 6;Peor;No;No;No;Si;Si;Si;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja por cuenta propia (por ejemplo plomero, electricista);86;67;32;42;63;72;60;270;41;50;55;55
20202;SB11202040319731;ESTUDIANTE;TI;URBANO;N;A;TÉCNICO/ACADÉMICO;183001001580;183001001580;18;18001;19208;CAQUETA;FEMENINO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA SAGRADOS CORAZONES;SAGRADOS CORAZONES;S;1;A-;2;2;2;S;18;18001;18;18001;Más de 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;06/04/2003;NO;F;11;Entre 11 y 20 horas;34.35355;FLORENCIA;FLORENCIA;COLOMBIA;3;1;COLOMBIA;N;0;No;Si, en efectivo;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Nunca o rara vez comemos eso;Tres;Primaria incompleta;Primaria incompleta;Sin Estrato;11 A 25 LIBROS;9 o más;Peor;No;Si;No;No;No;No;Si;No;Trabaja en el hogar, no trabaja o estudia;Es dueño de un negocio pequeño (tiene pocos empleados o no tiene, por ejemplo tienda, papelería, etc;24;38;51;31;47;47;40;228;45;47;50;46
20202;SB11202040149417;ESTUDIANTE;CC;URBANO;N;A;TÉCNICO/ACADÉMICO;183001000940;183001000940;18;18001;31195;CAQUETA;MIXTO;MAÑANA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA NORMAL SUPERIOR;NORMAL SUPERIOR;S;3;A2;3;3;3;S;18;18001;18;18001;Más de 3 horas;Entre 30 y 60 minutos;CAQUETA;CAQUETA;N;23/07/2002;NO;M;11;0;66.461487;FLORENCIA;FLORENCIA;COLOMBIA;3;4;COLOMBIA;N;0;No;No;Todos o casi todos los días;Todos o casi todos los días;3 a 5 veces por semana;Tres;Postgrado;Secundaria (Bachillerato) completa;Estrato 2;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;No;Si;Si;Si;Si;Si;Trabaja como profesional (por ejemplo médico, abogado, ingeniero);Pensionado;88;79;87;61;66;79;61;288;59;55;56;58
20202;SB11202040186849;ESTUDIANTE;CC;URBANO;N;A;ACADÉMICO;318001004077;318001004077;18;18001;151977;CAQUETA;MIXTO;SABATINA;FLORENCIA;NO OFICIAL;COLEGIO PEDAGÓGICO DE COLOMBIA;COLEGIO PEDAGÓGICO DE COLOMBIA - SEDE PRINCIPAL;S;3;A-;3;3;3;S;25;25899;25;25817;Entre 30 y 60 minutos;Entre 30 y 60 minutos;CUNDINAMARCA;CUNDINAMARCA;N;28/04/1986;NO;M;26;Más de 30 horas;49.514816;ZIPAQUIRÁ;TOCANCIPÁ;COLOMBIA;2;2;COLOMBIA;N;0;No;Si, en efectivo;1 o 2 veces por semana;1 o 2 veces por semana;1 o 2 veces por semana;Dos;Primaria completa;Primaria completa;Estrato 3;11 A 25 LIBROS;3 a 4;Mejor;Si;Si;Si;Si;Si;Si;Si;Si;Trabaja en el hogar, no trabaja o estudia;Es agricultor, pesquero o jornalero;81;81;26;69;70;93;58;292;39;58;57;67
20202;SB11202040439456;ESTUDIANTE;TI;URBANO;N;A;ACADÉMICO;183001000737;183001000737;18;18001;732073;CAQUETA;MIXTO;UNICA;FLORENCIA;OFICIAL;INSTITUCION EDUCATIVA JUAN BAUSTISTA LA SALLE;JUAN BAUTISTA LA SALLE;S;2;A-;3;2;1;S;18;18001;18;18001;Entre 30 y 60 minutos;30 minutos o menos;CAQUETA;CAQUETA;N;13/08/2004;GENERACION E - GRATUIDAD;F;11;0;56.769215;FLORENCIA;FLORENCIA;COLOMBIA;2;3;COLOMBIA;N;0;No;No;Todos o casi todos los días;3 a 5 veces por semana;Todos o casi todos los días;Tres;Secundaria (Bachillerato) completa;Primaria incompleta;Estrato 4;26 A 100 LIBROS;3 a 4;Igual;No;Si;No;Si;Si;Si;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Trabaja por cuenta propia (por ejemplo plomero, electricista);28;38;55;49;48;28;41;229;46;52;50;40
